,me,re,nc
0,0.0009589735418558121,"[[6.34214098e-06 1.36062560e-05 6.00141562e-05 8.34127936e-06
  1.73814779e-04 1.13104553e-03 1.15840038e-03 1.09358270e-03
  1.30528844e-04 1.86353232e-03 1.39882381e-03 1.31762985e-03
  3.48802478e-05 3.81743940e-04 1.94604103e-02 2.55109199e-03
  4.55848982e-04 1.15915298e-03 5.90298715e-04 6.78328994e-04
  9.57088825e-04 6.59649900e-03 3.58065294e-02 7.58223598e-03
  1.82610996e-04 2.42835030e-05 1.52093338e-05 4.61665341e-05]
 [2.55353783e-04 9.08561140e-07 1.34558133e-06 3.02896446e-08
  5.50398184e-06 7.32065008e-05 8.98831276e-04 7.69062600e-05
  1.49069477e-04 2.67102865e-04 7.22830479e-04 5.78642942e-05
  1.71363841e-06 7.37201053e-07 2.23340682e-05 7.26450808e-06
  1.90214696e-06 3.33048386e-07 5.66792740e-07 7.65132580e-07
  8.79623941e-07 1.96839262e-06 2.47603620e-04 1.04243621e-05
  9.32246754e-08 1.08212347e-09 6.55010462e-10 7.81759238e-09]
 [5.10755815e-05 2.82038568e-06 2.11060400e-09 1.38131961e-09
  2.22435461e-08 7.71115610e-06 1.82066957e-07 3.79725455e-07
  4.16420704e-06 1.32453620e-07 1.72374885e-09 8.02364169e-10
  3.93976452e-14 1.72236328e-15 2.97400075e-16 1.08054559e-13
  1.23997024e-16 3.32243805e-15 3.75229286e-18 1.64367864e-15
  1.59518771e-15 1.34130249e-13 1.28433972e-10 3.17191387e-11
  7.46666130e-16 5.77696839e-16 3.54577583e-18 4.17884595e-14]
 [1.96307615e-04 3.80900405e-08 3.36677596e-10 3.23040955e-12
  1.30335525e-08 6.46829866e-07 2.12709908e-07 4.14799976e-08
  6.43773130e-07 1.64855418e-08 2.43720798e-09 1.55358215e-11
  1.89301858e-14 2.13084433e-17 2.12590796e-17 1.30567885e-16
  8.83928362e-17 5.59293212e-16 1.39837113e-15 1.61526094e-14
  1.42593664e-13 4.30676278e-14 2.01536444e-11 5.18665328e-13
  1.44770339e-14 9.60290246e-16 8.88414208e-17 4.31824533e-14]
 [1.89850238e-08 6.55592210e-12 3.93393144e-17 1.51898096e-18
  6.63149942e-14 5.64990700e-09 3.16648121e-10 2.75129925e-08
  4.24573936e-06 7.12002306e-05 1.66860182e-07 3.94655857e-09
  2.28983099e-11 8.78615182e-13 5.86042918e-15 9.83355939e-15
  3.76014557e-14 8.33383898e-13 4.47329225e-12 7.54610812e-12
  5.69079677e-10 8.43218487e-10 1.21748427e-08 3.10510722e-09
  7.94975197e-12 3.91554497e-14 1.18035109e-18 2.06675787e-18]
 [5.04518946e-05 1.46568341e-07 3.50815882e-10 6.55909919e-12
  1.39922383e-09 6.82266532e-07 3.30900156e-06 5.55529717e-04
  3.90164655e-02 7.89880272e-01 9.21119930e-01 8.48046420e-01
  6.53711632e-01 4.18757310e-01 7.26412535e+00 1.59588445e+01
  1.58908658e+01 1.58924253e+01 1.58935030e+01 1.11132467e+01
  9.14266221e-01 9.37679242e-01 8.55403776e-01 2.75408710e-01
  4.59455602e-03 5.09813843e-08 1.34070724e-12 8.46783921e-13]
 [1.09024425e-06 2.87371230e-08 3.42122188e-11 6.59235443e-14
  4.80449515e-14 1.00792831e-10 1.42281253e-09 1.50096209e-05
  5.23347637e-02 9.30938872e-01 9.98275402e-01 9.99066662e-01
  9.99014399e-01 9.98153502e-01 1.33792441e+01 1.58746529e+01
  1.58114191e+01 1.58114361e+01 1.58114731e+01 1.58115973e+01
  1.20003131e+01 7.81338753e+00 8.44900618e-01 1.98004566e-01
  1.11228854e-02 4.35096748e-07 5.88387645e-17 4.22005586e-18]
 [4.29676601e-04 5.96912219e-08 3.56395662e-09 4.62614574e-13
  1.67558525e-12 6.22234019e-11 4.66334318e-10 2.55372430e-05
  1.66972241e-02 9.14175271e-01 9.94505899e-01 9.87821359e-01
  5.57343864e+00 1.46999008e+01 1.54989420e+01 1.58935308e+01
  1.58333707e+01 1.58332535e+01 1.58296001e+01 1.58286782e+01
  1.58989828e+01 1.03359252e+01 1.96813537e-01 1.56096993e-02
  1.13825814e-03 3.23421564e-07 4.95675354e-13 4.68897828e-13]
 [1.11805997e-04 1.20061615e-07 7.84992562e-13 7.94191135e-17
  1.26618698e-18 4.18356503e-15 1.76454198e-13 3.25132655e-07
  2.12843139e-02 7.72629210e-01 9.89096294e-01 7.47986435e-01
  6.08080723e+00 1.58428178e+01 1.58429566e+01 1.59059507e+01
  1.58429776e+01 1.58429783e+01 1.58429795e+01 1.58429794e+01
  1.59059737e+01 1.03440804e+01 6.03159634e-05 1.05999187e-05
  9.82074080e-07 1.26687401e-09 1.48083725e-17 7.02348979e-16]
 [6.02993039e-04 1.66181374e-06 2.96379416e-10 8.69956369e-15
  5.39563000e-14 2.54529051e-10 8.45878837e-08 6.79466896e-03
  5.12827073e-01 9.84250318e-01 9.89547612e-01 4.77597348e-01
  1.28838982e+01 1.58429788e+01 1.58429794e+01 1.59059735e+01
  1.58429795e+01 9.79795897e+00 1.21655250e+01 1.58429795e+01
  1.59059737e+01 1.03440804e+01 3.15867618e-06 6.42998782e-07
  1.18640842e-08 2.68681446e-10 8.71070878e-14 1.18767452e-11]
 [1.87054732e-04 3.06031293e-07 4.86424520e-14 1.38039737e-17
  3.45832872e-19 5.58553735e-11 2.61432865e-07 2.59531016e-01
  8.76600675e-01 9.98472985e-01 8.49962214e+00 1.58979776e+01
  1.59059681e+01 1.59059735e+01 1.59059737e+01 1.14017543e+01
  3.71834450e-05 1.28275047e-05 1.04880885e+01 1.59059737e+01
  1.59687194e+01 1.03923048e+01 1.91419825e-09 6.03948653e-11
  2.50841863e-12 4.22892766e-14 9.73457355e-16 2.91349705e-13]
 [2.48600448e-04 4.31877560e-07 1.02423303e-09 1.90926648e-11
  4.81898066e-09 1.06305577e-04 3.17291831e-03 4.52168788e-01
  9.95478661e-01 9.95145069e-01 8.51680371e+00 1.58411574e+01
  1.58427964e+01 1.58429184e+01 1.58429637e+01 6.24265407e-02
  5.61626093e-02 7.19993654e-02 1.04400655e+01 1.58429788e+01
  1.59059737e+01 1.03440804e+01 7.25460091e-06 2.78755629e-08
  3.80617698e-09 3.65971351e-10 1.68306114e-12 1.08646188e-10]
 [9.28800485e-07 6.18280947e-09 1.59164485e-14 2.61291612e-14
  4.96536241e-10 2.15966802e-04 9.43526034e-02 8.75040292e-01
  9.97228089e-01 8.78016178e-01 1.41970754e+01 1.58371587e+01
  1.58279539e+01 1.58232906e+01 1.49827554e+01 8.57765355e-01
  8.51230592e-01 2.30697526e+00 1.13303569e+01 1.58385408e+01
  1.59056151e+01 1.03440589e+01 8.97870315e-06 2.80332251e-08
  4.80812378e-11 8.58589553e-13 6.42919768e-18 1.30758673e-14]
 [1.66296709e-05 8.79196584e-10 9.03700553e-12 2.03830829e-11
  1.67212871e-07 1.04620609e-02 2.71097030e-01 9.74729634e-01
  9.91821973e-01 7.86343488e-01 1.22105832e+01 1.58120147e+01
  1.58114483e+01 1.58114847e+01 8.36707375e+00 9.87659364e-01
  9.91346438e-01 1.06778509e+01 1.58118492e+01 1.58118862e+01
  1.58814975e+01 1.03362533e+01 2.15913442e-02 2.83107067e-04
  2.04094811e-07 5.09088177e-11 3.16916512e-13 5.23696095e-10]
 [6.40868660e-08 7.29714806e-12 8.17500178e-13 3.85301169e-13
  1.05039466e-07 2.86037311e-03 5.31647786e-01 9.91027785e-01
  9.97599522e-01 9.51607638e-01 1.58791187e+01 1.58191394e+01
  1.58209475e+01 1.31351874e+01 4.42680890e+00 6.02802559e-01
  5.92522306e-01 1.47205325e+01 1.58284417e+01 1.58154811e+01
  1.58753653e+01 1.02962683e+01 5.87333491e-01 9.37626204e-02
  6.69523180e-06 2.41919641e-09 1.09989624e-13 3.66068211e-11]
 [2.36923086e-05 2.64172336e-08 2.11048224e-10 2.57058867e-09
  3.50541860e-05 1.15642143e-02 1.80365806e-01 5.65252774e-01
  6.13165681e-01 1.34844515e+01 1.59678232e+01 1.59059248e+01
  1.46969089e+01 1.74212893e-02 5.54084515e-03 3.00281847e-03
  1.24707517e-03 1.47648136e+01 1.59056579e+01 1.59016674e+01
  1.34703183e+01 9.69428379e-01 9.88492227e-01 3.03588929e-01
  9.60794534e-03 8.62294226e-06 6.71426959e-09 7.01120427e-08]
 [1.08599491e-04 1.32343268e-07 2.61634246e-10 4.17241134e-10
  6.82984253e-06 7.56423251e-04 4.57632980e-03 1.13496418e-02
  7.93725211e+00 1.48660687e+01 1.59059737e+01 1.58429795e+01
  1.46628783e+01 1.88829132e-06 8.94708062e-09 5.83850422e-08
  9.16515139e+00 1.53622915e+01 1.58429795e+01 1.58429795e+01
  8.77417810e+00 7.68398982e-01 9.90982556e-01 7.06852105e-01
  2.79244063e-02 9.87123519e-06 2.17822159e-12 1.29791678e-09]
 [2.30905109e-04 2.98581097e-07 3.20382218e-08 7.13861433e-08
  7.83136080e-05 2.46407663e-04 2.55794706e-04 4.55852703e-05
  1.04403065e+01 1.58429795e+01 1.59059737e+01 1.58429795e+01
  1.46628783e+01 2.39276414e-05 1.46807067e-06 3.31662479e+00
  1.26491106e+01 1.58429795e+01 1.58429795e+01 9.79795897e+00
  5.27939879e-02 5.57452363e-01 9.92124691e-01 7.68425510e-01
  2.20949169e-02 5.11303829e-06 9.53865658e-10 3.43565264e-08]
 [4.35067916e-06 1.13773884e-09 2.98039244e-10 4.68330324e-09
  9.13219995e-05 2.94150875e-05 3.34506737e-08 2.51027952e-09
  1.04403065e+01 1.58429795e+01 1.59059737e+01 1.58429795e+01
  1.17046999e+01 8.96647499e-08 1.40480523e-12 1.22474487e+01
  1.58429795e+01 1.58429795e+01 1.58429795e+01 8.42614971e+00
  4.20831963e-01 9.10955741e-01 9.91495026e-01 4.75436506e-01
  2.97021051e-03 2.85369957e-06 3.56867193e-12 1.12303000e-10]
 [1.59292297e-07 8.14722492e-11 2.80112682e-11 4.30687219e-09
  5.25512278e-06 3.20948596e-06 6.08856830e-07 8.00347374e-08
  1.04403065e+01 1.58429795e+01 1.59059737e+01 1.58429795e+01
  5.91607978e+00 1.86406246e-05 1.14017543e+01 1.59059737e+01
  1.58429795e+01 1.58429795e+01 1.31529449e+01 4.46068027e+00
  9.18647029e-01 9.94073382e-01 6.06753236e-01 6.38871595e-02
  1.13465559e-03 2.33176309e-05 1.68600206e-07 1.02357009e-07]
 [3.80003115e-10 4.01843151e-12 1.32156713e-11 4.21744580e-08
  1.19338604e-03 8.78265313e-04 1.66954504e-04 1.92813015e-05
  1.04880885e+01 1.59059737e+01 1.59687194e+01 1.59059737e+01
  9.89949494e+00 1.22474487e+01 1.59059737e+01 1.59687194e+01
  1.59059737e+01 1.28057438e+01 6.73821778e-01 9.54547789e-01
  9.97302291e-01 7.70726123e-01 9.65112220e-02 1.43192690e-03
  3.35851835e-08 7.98819271e-08 2.20854034e-11 2.65794579e-09]
 [1.06478713e-07 2.45849213e-10 8.23949757e-09 9.47306513e-05
  2.01364259e-01 1.32039408e-01 9.52412935e-02 3.46752230e-02
  1.04402946e+01 1.58429793e+01 1.59059629e+01 1.58428684e+01
  1.58429482e+01 1.58429178e+01 1.58428993e+01 1.59029392e+01
  1.58336195e+01 5.85990702e+00 9.87195198e-01 9.94891829e-01
  8.69161301e-01 2.65052220e-01 7.04426045e-03 1.80849116e-06
  1.68046867e-09 4.09549857e-09 8.59700693e-09 5.55097870e-07]
 [6.45095015e-11 7.12751157e-12 3.52230096e-09 4.60507989e-05
  6.26109402e-01 9.34751583e-01 7.77941220e-01 6.73238790e-01
  9.63431643e+00 1.55133324e+01 1.58921278e+01 1.58260460e+01
  1.58272675e+01 1.58269343e+01 1.58222478e+01 1.46668956e+01
  1.05366464e+01 2.00891899e+00 9.68448069e-01 7.42640106e-01
  4.02993039e-01 2.62376664e-02 3.67514143e-08 5.43959573e-11
  3.90887777e-12 2.31397214e-09 4.94217814e-09 1.41838318e-06]
 [3.85579866e-07 8.90547006e-09 1.53489615e-08 2.33414498e-04
  4.58138226e-01 8.91759284e-01 9.89503971e-01 9.95359562e-01
  9.95078074e-01 1.00996662e+01 1.58745914e+01 1.58114630e+01
  1.58114512e+01 1.58116591e+01 1.58123144e+01 9.81786412e-01
  9.02648742e-01 6.92246804e-01 4.40780044e-01 9.04757722e-02
  3.64926764e-03 3.01312451e-04 4.04249200e-07 3.12856735e-08
  4.25692521e-08 1.63506854e-06 7.27740920e-05 3.48924735e-04]
 [1.00240781e-08 3.86918790e-11 3.94793759e-12 1.38427685e-08
  7.45496967e-03 3.02267625e-01 5.28357006e-01 7.14446661e-01
  7.16397541e-01 8.59184521e-01 1.11173428e+01 1.58299644e+01
  1.49826976e+01 8.39872640e+00 8.40998876e+00 3.70546158e-01
  2.77090335e-02 1.52145333e-03 8.17704720e-05 2.03501553e-04
  8.39530350e-07 4.19675314e-07 3.26750554e-11 5.56798643e-11
  2.29370499e-10 4.70520388e-07 3.66921616e-06 1.19877937e-04]
 [5.66203322e-05 1.76078867e-07 1.96123749e-07 5.46854469e-08
  4.07246541e-05 9.94088946e-04 6.62995408e-04 3.03277148e-04
  1.36101049e-04 3.01819636e-05 2.09815162e-05 1.30672568e-06
  3.52692970e-07 1.86265670e-07 4.89209450e-06 4.95546652e-06
  2.08356447e-06 4.84997744e-07 2.61590611e-08 4.92246960e-07
  5.67122247e-08 1.38130707e-08 1.78254328e-11 4.52576546e-11
  3.52389341e-09 5.97784955e-08 1.51861289e-07 3.95079160e-05]
 [4.89956034e-06 7.77533847e-07 4.23231129e-09 1.80224525e-11
  1.05144503e-07 9.10322649e-07 2.72841418e-07 1.98437195e-08
  2.02091822e-08 1.25346383e-10 2.26737482e-11 1.83715864e-13
  3.23996007e-13 1.99502440e-12 9.01528824e-10 4.08594639e-10
  1.29391679e-10 8.29291453e-09 4.60923732e-12 9.19473770e-12
  2.54329956e-11 2.23290810e-11 1.95699690e-12 6.40373368e-13
  9.51160478e-10 1.13482280e-07 7.16095932e-06 2.09881250e-03]
 [9.32769355e-04 2.05721648e-05 4.22186469e-06 1.23587345e-07
  2.99370755e-06 1.16311181e-06 5.65534382e-08 6.44590176e-09
  1.46329023e-08 1.10553260e-10 8.53474560e-12 4.18776285e-12
  7.17797966e-11 2.10353482e-09 7.43262865e-09 2.03970856e-07
  1.16334036e-06 2.25205844e-06 4.13900037e-07 3.60209756e-07
  3.24342635e-07 2.10482918e-07 6.62994855e-07 1.18700716e-06
  1.02146533e-04 2.70311710e-04 3.55007605e-03 5.46330304e-02]]",1279
