d_loss,g_loss,info_loss
0.7543637752532959,0.3775816857814789,0.03849751502275467
0.6943720579147339,0.3519614040851593,0.029952287673950195
0.41194045543670654,0.3236202299594879,0.04307841882109642
0.37047702074050903,0.42682623863220215,0.02263547293841839
0.2558310925960541,0.5719395875930786,0.030197277665138245
0.161310076713562,0.6810384392738342,0.05762298032641411
0.10768098384141922,0.7362678050994873,0.03970789536833763
0.0642327293753624,0.8742148280143738,0.04460113123059273
0.060166917741298676,0.8052522540092468,0.06602706015110016
0.05328211933374405,0.9500477910041809,0.0342753604054451
0.028829244896769524,0.8930758833885193,0.0590585432946682
0.014176870696246624,1.043160319328308,0.06269808113574982
0.012378924526274204,1.0313448905944824,0.06999584287405014
0.018600493669509888,1.07552170753479,0.06736064702272415
0.03198778256773949,0.9518117308616638,0.04553418233990669
0.014615893363952637,1.0060609579086304,0.051132213324308395
0.023974675685167313,1.0109087228775024,0.055754851549863815
0.005848264321684837,0.9949958920478821,0.08564262092113495
0.006560339592397213,0.990337610244751,0.04696723446249962
0.0067210812121629715,1.0436573028564453,0.05430307611823082
0.007592465728521347,1.0334572792053223,0.06901314854621887
0.008895142003893852,1.028698205947876,0.05943126603960991
0.01031791977584362,1.0165311098098755,0.06637874990701675
0.004821420647203922,1.009582757949829,0.0661400780081749
0.002893321681767702,0.9899848699569702,0.059693433344364166
0.002294441917911172,1.0046330690383911,0.056616492569446564
0.005607032682746649,0.9724792838096619,0.06369062513113022
0.0029964372515678406,0.9841551184654236,0.06690872460603714
0.002352248877286911,1.0185948610305786,0.05785658583045006
0.002504713600501418,0.9868840575218201,0.0642438754439354
0.0017587413312867284,0.9856706857681274,0.06073860079050064
0.007776870392262936,0.9873810410499573,0.05229813605546951
0.0026210418436676264,1.0030649900436401,0.08238730579614639
0.0022295231465250254,0.9858523607254028,0.06186380609869957
0.002110095228999853,0.9805159568786621,0.06825895607471466
0.006225215271115303,0.9950618147850037,0.06722177565097809
0.0035279830917716026,1.038443684577942,0.053549624979496
0.0026359623298048973,1.016536831855774,0.07163137942552567
0.0018089588265866041,1.0187374353408813,0.06790950149297714
0.0018907259218394756,1.0167125463485718,0.0745464339852333
0.001281284261494875,1.0005251169204712,0.06349138170480728
0.0010961276711896062,0.9935106635093689,0.07069923728704453
0.0006979253957979381,0.9933029413223267,0.06452581286430359
0.000847402261570096,1.0147347450256348,0.059595536440610886
0.0008127243490889668,1.0139812231063843,0.06601922959089279
0.0008933926001191139,0.9927839040756226,0.0600174181163311
0.000499883433803916,1.0160638093948364,0.09134035557508469
0.0005927776801399887,0.9953547716140747,0.060739632695913315
0.000968597421888262,1.0201139450073242,0.061725225299596786
0.0004439389449544251,0.988851010799408,0.05374190956354141
0.00038199135451577604,1.0034548044204712,0.057770200073719025
0.00016810919623821974,0.9890217781066895,0.056956078857183456
0.0002573249803390354,0.989598274230957,0.06183413788676262
0.0002700360200833529,0.979791522026062,0.06499912589788437
0.00020013067114632577,0.996455729007721,0.0723617821931839
0.00022276233357843012,1.0168951749801636,0.062413524836301804
0.00029086260474286973,1.0066237449645996,0.06312010437250137
0.000492860097438097,1.0110539197921753,0.06837493181228638
0.00013177939399611205,0.9985349774360657,0.06733515113592148
0.0007643796852789819,1.0028635263442993,0.07623454928398132
0.0006269694422371686,1.0199118852615356,0.07348944246768951
0.0002463437558617443,0.9892892837524414,0.0714259147644043
0.0003854792157653719,0.9773526787757874,0.06371287256479263
0.00022068865655455738,0.997160792350769,0.07721856236457825
0.00018613977590575814,1.0156077146530151,0.06112514063715935
0.0003988222742918879,1.005683422088623,0.05395149067044258
0.0003037725982721895,0.9973345994949341,0.08242914080619812
0.00015746959252282977,0.9876027703285217,0.07124948501586914
0.0002121652796631679,1.0149389505386353,0.07285186648368835
0.0002068241301458329,0.9796604514122009,0.06771303713321686
0.00019936614262405783,0.9943505525588989,0.058387190103530884
0.0005418777582235634,1.0053377151489258,0.08311387151479721
0.00017293871496804059,1.0140799283981323,0.07111083716154099
0.0003419656422920525,1.0041546821594238,0.05878319963812828
0.00026907483697868884,1.0135279893875122,0.07420248538255692
0.005738086998462677,1.0190526247024536,0.06692064553499222
0.00459105521440506,1.003751516342163,0.07137840986251831
0.007238741964101791,1.0062835216522217,0.06552007794380188
0.005287518724799156,1.0183241367340088,0.0599888451397419
0.002981157973408699,0.9988200068473816,0.06953934580087662
0.0020924212876707315,0.9787313938140869,0.06958671659231186
0.0014116521924734116,0.9969264268875122,0.06777951121330261
0.0011005178093910217,1.004825472831726,0.058690037578344345
0.0008172458037734032,0.9971789717674255,0.05824175104498863
0.0006556530715897679,1.008238673210144,0.05423473194241524
0.0005033186171203852,0.9994396567344666,0.06461282819509506
0.00038172182394191623,1.0045995712280273,0.07185860723257065
0.00035746596404351294,0.9858485460281372,0.06775084137916565
0.0002238397573819384,0.9986009001731873,0.08627014607191086
0.00019676143710967153,0.9799770712852478,0.07349550724029541
0.00018261295917909592,0.9921960234642029,0.07542414963245392
0.00023611591313965619,0.9854086637496948,0.059570252895355225
0.0003334714565426111,1.022919774055481,0.0612686350941658
0.00012291345046833158,0.9996576905250549,0.0783376470208168
0.00020556162053253502,0.9945521950721741,0.058967698365449905
0.00018564870697446167,0.9812349677085876,0.04855009540915489
