,me_change
1486,17.07505226135254
1487,16.923677444458008
1488,16.764690399169922
1489,16.569799423217773
1490,16.36777687072754
1491,16.1995792388916
1492,16.049701690673828
1493,15.847434997558594
1494,15.707571029663086
1495,15.568831443786621
1496,15.40609073638916
1497,15.236083984375
1498,15.043827056884766
1499,14.884108543395996
1500,14.73527717590332
1501,14.552714347839355
1502,14.40432071685791
1503,14.246089935302734
1504,14.109977722167969
1505,13.965995788574219
1506,13.800923347473145
1507,13.671882629394531
1508,13.5216646194458
1509,13.375374794006348
1510,13.23957347869873
1511,13.097688674926758
1512,12.947400093078613
1513,12.80075740814209
1514,12.677583694458008
1515,12.542133331298828
1516,12.404232025146484
1517,12.294248580932617
1518,12.146345138549805
1519,12.031015396118164
1520,11.912879943847656
1521,11.782551765441895
1522,11.639848709106445
1523,11.526928901672363
1524,11.41322135925293
1525,11.267772674560547
1526,11.146018981933594
1527,11.022029876708984
1528,10.921756744384766
1529,10.796052932739258
1530,10.691943168640137
1531,10.590754508972168
1532,10.479552268981934
1533,10.346904754638672
1534,10.235822677612305
1535,10.124893188476562
1536,10.015031814575195
1537,9.907979011535645
1538,9.789589881896973
1539,9.71930980682373
1540,9.62246036529541
1541,9.499406814575195
1542,9.41512393951416
1543,9.323671340942383
1544,9.213982582092285
1545,9.112481117248535
1546,9.024917602539062
1547,8.938844680786133
1548,8.8316011428833
1549,8.747415542602539
1550,8.659406661987305
1551,8.554033279418945
1552,8.466474533081055
1553,8.380559921264648
1554,8.304549217224121
1555,8.216519355773926
1556,8.135848045349121
1557,8.058553695678711
1558,7.973540782928467
1559,7.87986946105957
1560,7.815021514892578
1561,7.740440368652344
1562,7.644751071929932
1563,7.571320533752441
1564,7.5027642250061035
1565,7.428243637084961
1566,7.338710784912109
1567,7.2578887939453125
1568,7.1847076416015625
1569,7.104576587677002
1570,7.028049468994141
1571,6.96033239364624
1572,6.8869428634643555
1573,6.813332557678223
1574,6.7516984939575195
1575,6.676244258880615
1576,6.6204352378845215
1577,6.555197715759277
1578,6.483551979064941
1579,6.408261299133301
1580,6.353913307189941
1581,6.289380073547363
1582,6.211869239807129
1583,6.156686782836914
1584,6.101381301879883
1585,6.044596195220947
1586,5.975877285003662
1587,5.902311325073242
1588,5.84002685546875
1589,5.785722255706787
1590,5.713726043701172
1591,5.653463363647461
1592,5.594156742095947
1593,5.544646739959717
1594,5.4774346351623535
1595,5.422286510467529
1596,5.372016429901123
1597,5.308685302734375
1598,5.255312919616699
1599,5.203995704650879
1600,5.14373254776001
1601,5.089799880981445
1602,5.0438151359558105
1603,4.984311103820801
1604,4.933696746826172
1605,4.884130477905273
1606,4.833062648773193
1607,4.783415794372559
1608,4.728691101074219
1609,4.686301231384277
1610,4.633946418762207
1611,4.587950229644775
1612,4.543980598449707
1613,4.497151851654053
1614,4.4439897537231445
1615,4.391855239868164
1616,4.359945297241211
1617,4.315995216369629
1618,4.256180763244629
1619,4.216554641723633
1620,4.17870569229126
1621,4.139891624450684
1622,4.089271545410156
1623,4.036916732788086
1624,3.992460250854492
1625,3.9534473419189453
1626,3.9043281078338623
1627,3.863004684448242
1628,3.8197546005249023
1629,3.781693458557129
1630,3.743640184402466
1631,3.7023837566375732
1632,3.6660027503967285
1633,3.6246604919433594
1634,3.588120698928833
1635,3.552323818206787
1636,3.5124969482421875
1637,3.470461845397949
1638,3.436704635620117
1639,3.4009757041931152
1640,3.36037540435791
1641,3.325312852859497
1642,3.286454439163208
1643,3.251347064971924
1644,3.2212471961975098
1645,3.1884689331054688
1646,3.1466662883758545
1647,3.1152119636535645
1648,3.0825443267822266
1649,3.0449118614196777
1650,3.0246942043304443
1651,2.9874744415283203
1652,2.9465575218200684
1653,2.9195258617401123
1654,2.883544683456421
1655,2.853555679321289
1656,2.829864501953125
1657,2.7965497970581055
1658,2.762617826461792
1659,2.733038902282715
1660,2.7016327381134033
1661,2.672680139541626
1662,2.650763511657715
1663,2.621274471282959
1664,2.5822596549987793
1665,2.5634281635284424
1666,2.5423989295959473
1667,2.515336513519287
1668,2.4839625358581543
1669,2.451972007751465
1670,2.4197964668273926
1671,2.399088144302368
1672,2.3671443462371826
1673,2.3397696018218994
1674,2.3160226345062256
1675,2.2906017303466797
1676,2.2657992839813232
1677,2.2415268421173096
1678,2.2169368267059326
1679,2.1927895545959473
1680,2.1684041023254395
1681,2.147202968597412
1682,2.1207759380340576
1683,2.094132900238037
1684,2.07792067527771
1685,2.05487060546875
1686,2.025872230529785
1687,2.00437331199646
1688,1.9847663640975952
1689,1.9615819454193115
1690,1.9423351287841797
1691,1.9201998710632324
1692,1.897042989730835
1693,1.8782310485839844
1694,1.8563427925109863
1695,1.8357536792755127
1696,1.813119888305664
1697,1.791369915008545
1698,1.772518515586853
1699,1.755206823348999
1700,1.7362819910049438
1701,1.7143534421920776
1702,1.6987051963806152
1703,1.6798992156982422
1704,1.6602919101715088
1705,1.641058325767517
1706,1.6218353509902954
1707,1.6021454334259033
1708,1.588976502418518
1709,1.5707393884658813
1710,1.5483341217041016
1711,1.5319623947143555
1712,1.5143022537231445
1713,1.4962992668151855
1714,1.4799973964691162
1715,1.4637136459350586
1716,1.446317434310913
1717,1.4314889907836914
1718,1.4151029586791992
1719,1.3992271423339844
1720,1.3828942775726318
1721,1.371080756187439
1722,1.3553175926208496
1723,1.3391270637512207
1724,1.3233156204223633
1725,1.307800054550171
1726,1.2925546169281006
1727,1.2776398658752441
1728,1.264308214187622
1729,1.249922752380371
1730,1.2352079153060913
1731,1.222920298576355
1732,1.2101829051971436
1733,1.1918132305145264
1734,1.1804611682891846
1735,1.1660313606262207
1736,1.1535181999206543
1737,1.1393688917160034
1738,1.1274127960205078
1739,1.1146372556686401
1740,1.1016833782196045
1741,1.0896692276000977
1742,1.0756313800811768
1743,1.0631847381591797
1744,1.0507385730743408
1745,1.0396569967269897
1746,1.0276163816452026
1747,1.0163389444351196
1748,1.0007543563842773
1749,0.9914982914924622
1750,0.9808655977249146
1751,0.9696695804595947
1752,0.9590756297111511
1753,0.9469825029373169
1754,0.9375903606414795
1755,0.925713300704956
1756,0.9155568480491638
1757,0.9054563641548157
1758,0.8950639367103577
1759,0.884466826915741
1760,0.8733837604522705
1761,0.8625544309616089
1762,0.8549032211303711
1763,0.8452903628349304
1764,0.8350951075553894
1765,0.8247056007385254
1766,0.8138918280601501
1767,0.806032657623291
1768,0.7969177961349487
1769,0.7877117991447449
1770,0.7784410715103149
1771,0.7689043283462524
1772,0.7609645128250122
1773,0.7524717450141907
1774,0.7419270873069763
1775,0.7331160306930542
1776,0.7257691621780396
1777,0.7168424725532532
1778,0.7097493410110474
1779,0.7007187008857727
1780,0.6910959482192993
1781,0.685131847858429
1782,0.6759021878242493
1783,0.6673497557640076
1784,0.6597204208374023
1785,0.6511425971984863
1786,0.6441254615783691
1787,0.6365582942962646
1788,0.6299158930778503
1789,0.622043788433075
1790,0.6150199174880981
1791,0.6082537174224854
1792,0.5997744798660278
1793,0.5939308404922485
1794,0.5858889222145081
1795,0.5798802375793457
1796,0.5737016201019287
1797,0.5662218332290649
1798,0.5599310398101807
1799,0.5531868934631348
1800,0.5459164381027222
1801,0.5384306907653809
1802,0.5336362719535828
1803,0.5274819135665894
1804,0.5206886529922485
1805,0.514401376247406
1806,0.5075584650039673
1807,0.5015908479690552
1808,0.4965246319770813
1809,0.49008581042289734
1810,0.4839560389518738
1811,0.4789762496948242
1812,0.473254919052124
1813,0.4661223590373993
1814,0.4608508050441742
1815,0.4557272791862488
1816,0.4503847360610962
1817,0.44466984272003174
1818,0.4388042986392975
1819,0.4339742958545685
1820,0.42960771918296814
1821,0.42416226863861084
1822,0.418603777885437
1823,0.413785457611084
1824,0.40883421897888184
1825,0.4040730893611908
1826,0.39909887313842773
1827,0.39636704325675964
1828,0.3896961212158203
1829,0.38482528924942017
1830,0.38064858317375183
1831,0.3755906820297241
1832,0.37194496393203735
1833,0.36653226613998413
1834,0.3615518808364868
1835,0.357999324798584
1836,0.35425055027008057
1837,0.34816861152648926
1838,0.34470635652542114
1839,0.34080779552459717
1840,0.33623653650283813
1841,0.33266669511795044
1842,0.3277069926261902
1843,0.3247748017311096
1844,0.321249783039093
1845,0.31714344024658203
1846,0.3133174777030945
1847,0.30886825919151306
1848,0.30508625507354736
1849,0.30050718784332275
1850,0.29880058765411377
1851,0.2957157492637634
1852,0.29017698764801025
1853,0.28734147548675537
1854,0.2838800549507141
1855,0.2803768515586853
1856,0.2769894003868103
1857,0.27409064769744873
1858,0.26977604627609253
1859,0.26826876401901245
1860,0.26388540863990784
1861,0.2595194876194
1862,0.2579842209815979
1863,0.2557181119918823
1864,0.25298821926116943
1865,0.24943393468856812
1866,0.24449095129966736
1867,0.24108296632766724
1868,0.2400798797607422
1869,0.23762959241867065
1870,0.23282986879348755
1871,0.22965672612190247
1872,0.22751104831695557
1873,0.2255982756614685
1874,0.22238808870315552
1875,0.21934056282043457
1876,0.2157713770866394
1877,0.21402746438980103
1878,0.21189814805984497
1879,0.20905685424804688
1880,0.20532971620559692
1881,0.20300114154815674
1882,0.20052257180213928
1883,0.19747105240821838
1884,0.1953432559967041
1885,0.19274312257766724
1886,0.19057559967041016
1887,0.18839485943317413
1888,0.18640917539596558
1889,0.18332375586032867
1890,0.18102490901947021
1891,0.17905201017856598
1892,0.17680883407592773
1893,0.17446503043174744
1894,0.1725974977016449
1895,0.16965408623218536
1896,0.16795815527439117
1897,0.16642732918262482
1898,0.16367025673389435
1899,0.16180701553821564
1900,0.15985208749771118
1901,0.1573147177696228
1902,0.15551592409610748
1903,0.15418601036071777
1904,0.15173043310642242
1905,0.15029975771903992
1906,0.14832402765750885
1907,0.146547332406044
1908,0.14401544630527496
1909,0.14243699610233307
1910,0.14114686846733093
1911,0.1389116793870926
1912,0.13728907704353333
1913,0.13540048897266388
1914,0.13297785818576813
1915,0.13189800083637238
1916,0.13064059615135193
1917,0.12877680361270905
1918,0.12712223827838898
1919,0.12557560205459595
1920,0.12310115247964859
1921,0.12217022478580475
1922,0.1208970695734024
1923,0.11940069496631622
1924,0.11772457510232925
1925,0.11626145988702774
1926,0.11454976350069046
1927,0.11290289461612701
1928,0.11207122355699539
1929,0.11030013859272003
1930,0.10873664915561676
1931,0.10762186348438263
1932,0.10560448467731476
1933,0.10484258085489273
1934,0.10330887138843536
1935,0.1018994003534317
1936,0.10067344456911087
1937,0.09904433786869049
1938,0.09829298406839371
1939,0.09686477482318878
1940,0.09560123831033707
1941,0.09420670568943024
1942,0.092983677983284
1943,0.09253890812397003
1944,0.09058798849582672
1945,0.08941181004047394
1946,0.0890541821718216
1947,0.08760989457368851
1948,0.08619479089975357
1949,0.0852738693356514
1950,0.08450794965028763
1951,0.08344132453203201
1952,0.08224383741617203
1953,0.08091653883457184
1954,0.0797705203294754
1955,0.07947764545679092
1956,0.07846245914697647
1957,0.07693774253129959
1958,0.07598388940095901
1959,0.0750899463891983
1960,0.07438007742166519
1961,0.07337971031665802
1962,0.07226069271564484
1963,0.07053030282258987
1964,0.06999129801988602
1965,0.06926555931568146
1966,0.06855018436908722
1967,0.06751544028520584
1968,0.06624414026737213
1969,0.06559140980243683
1970,0.06454898416996002
1971,0.06387815624475479
1972,0.06246854364871979
1973,0.062085725367069244
1974,0.06150425970554352
1975,0.06029612571001053
1976,0.05957843363285065
1977,0.05891186743974686
1978,0.0583440437912941
1979,0.05752340704202652
1980,0.056731000542640686
1981,0.05574936419725418
1982,0.055233731865882874
1983,0.05492152273654938
1984,0.05371810495853424
1985,0.05260618031024933
1986,0.0522664338350296
1987,0.051877088844776154
1988,0.05102861672639847
1989,0.04989505559206009
1990,0.04927285015583038
1991,0.04871971905231476
1992,0.04827816039323807
1993,0.0473959818482399
1994,0.04662121832370758
1995,0.046355195343494415
1996,0.04587177187204361
1997,0.04489821940660477
1998,0.044411614537239075
1999,0.04389230161905289
2000,0.04308093339204788
2001,0.042753592133522034
2002,0.042005755007267
2003,0.04169232398271561
2004,0.04104281961917877
2005,0.040414996445178986
2006,0.03987634927034378
2007,0.039424315094947815
2008,0.038819827139377594
2009,0.038392677903175354
2010,0.03766877204179764
2011,0.03721732646226883
2012,0.03688836842775345
2013,0.036778099834918976
2014,0.036041565239429474
2015,0.03552380949258804
2016,0.03482992202043533
2017,0.034115269780159
2018,0.0340016633272171
2019,0.03354651480913162
2020,0.033003367483615875
2021,0.032492414116859436
2022,0.03220520168542862
2023,0.03186984360218048
2024,0.031011715531349182
2025,0.030665412545204163
2026,0.030308857560157776
2027,0.029748477041721344
2028,0.029379501938819885
2029,0.029185600578784943
2030,0.02857334166765213
2031,0.028194859623908997
2032,0.02802688628435135
2033,0.027679242193698883
2034,0.02727217972278595
2035,0.02688596397638321
2036,0.026182658970355988
2037,0.025956109166145325
2038,0.02578694373369217
2039,0.025444306433200836
2040,0.025102868676185608
2041,0.0247543603181839
2042,0.02443794161081314
2043,0.024277426302433014
2044,0.023705437779426575
2045,0.023285523056983948
2046,0.02319977432489395
2047,0.02283330261707306
2048,0.022428110241889954
2049,0.02208227664232254
2050,0.02191968262195587
2051,0.021527782082557678
2052,0.02119232714176178
2053,0.021077409386634827
2054,0.020608380436897278
2055,0.02040518820285797
2056,0.020031489431858063
2057,0.020015016198158264
2058,0.019794002175331116
2059,0.019599035382270813
2060,0.019078560173511505
2061,0.018837228417396545
2062,0.018543489277362823
2063,0.0181792750954628
2064,0.01806635409593582
2065,0.017812885344028473
2066,0.01754138618707657
2067,0.017305202782154083
2068,0.01719353348016739
2069,0.01707715541124344
2070,0.016634419560432434
2071,0.016385987401008606
2072,0.01616664230823517
2073,0.01599220186471939
2074,0.015762165188789368
2075,0.015473142266273499
2076,0.015471018850803375
2077,0.015055909752845764
2078,0.014729268848896027
2079,0.014590397477149963
2080,0.014449670910835266
2081,0.014226332306861877
2082,0.014020808041095734
2083,0.013964846730232239
2084,0.013684645295143127
2085,0.013392753899097443
2086,0.01329360157251358
2087,0.013030841946601868
2088,0.012745894491672516
2089,0.012512065470218658
2090,0.012419894337654114
2091,0.01242835819721222
2092,0.01210976392030716
2093,0.012013353407382965
2094,0.011832311749458313
2095,0.011719897389411926
2096,0.01141156256198883
2097,0.011294431984424591
2098,0.01115657389163971
2099,0.010943181812763214
2100,0.010906167328357697
2101,0.010733380913734436
2102,0.010564155876636505
2103,0.010321512818336487
2104,0.010213211178779602
2105,0.010024681687355042
2106,0.009933486580848694
2107,0.009706743061542511
2108,0.009558774530887604
2109,0.009420670568943024
2110,0.009301997721195221
2111,0.009168758988380432
2112,0.009054400026798248
2113,0.008901096880435944
2114,0.00875873863697052
2115,0.008648909628391266
2116,0.008490867912769318
2117,0.008523084223270416
2118,0.008361414074897766
2119,0.008199885487556458
2120,0.008001819252967834
2121,0.007933452725410461
2122,0.007858999073505402
2123,0.007830746471881866
2124,0.0076952725648880005
2125,0.007469601929187775
2126,0.007415488362312317
2127,0.007444240152835846
2128,0.007308676838874817
2129,0.007084384560585022
2130,0.007055416703224182
2131,0.0070273056626319885
2132,0.006909646093845367
2133,0.006808049976825714
2134,0.006682351231575012
2135,0.006528571248054504
2136,0.006373293697834015
2137,0.006373681128025055
2138,0.0061360374093055725
2139,0.006229713559150696
2140,0.006109811365604401
2141,0.005950070917606354
2142,0.005885675549507141
2143,0.005755968391895294
2144,0.0056890398263931274
2145,0.005717583000659943
2146,0.005626454949378967
2147,0.005521990358829498
2148,0.005418494343757629
2149,0.005305327475070953
2150,0.00528041273355484
2151,0.005197770893573761
2152,0.005043216049671173
2153,0.005061455070972443
2154,0.004936352372169495
2155,0.004894144833087921
2156,0.0047887638211250305
2157,0.004737861454486847
2158,0.00476856529712677
2159,0.004661716520786285
2160,0.004574492573738098
2161,0.004447676241397858
2162,0.004470445215702057
2163,0.004326172173023224
2164,0.004156425595283508
2165,0.0041361004114151
2166,0.004057474434375763
2167,0.004019923508167267
2168,0.004043199121952057
2169,0.003985829651355743
2170,0.003920920193195343
2171,0.003875531256198883
2172,0.0037368685007095337
2173,0.003707386553287506
2174,0.0036958009004592896
2175,0.0035597458481788635
2176,0.003459520637989044
2177,0.003516450524330139
2178,0.003475084900856018
2179,0.0033954158425331116
2180,0.0033948570489883423
2181,0.0032912567257881165
2182,0.0031966716051101685
2183,0.003146238625049591
2184,0.0030958205461502075
2185,0.003115251660346985
2186,0.002963908016681671
2187,0.0029117539525032043
2188,0.0028844624757766724
2189,0.0028558149933815002
2190,0.0028330832719802856
2191,0.002786889672279358
2192,0.0027040019631385803
2193,0.002684570848941803
2194,0.002682998776435852
2195,0.0026177316904067993
2196,0.002578750252723694
2197,0.0024848058819770813
2198,0.002470649778842926
2199,0.0024497658014297485
2200,0.0024360567331314087
2201,0.002419091761112213
2202,0.0023853853344917297
2203,0.002420373260974884
2204,0.0023515895009040833
2205,0.002294965088367462
2206,0.0022620707750320435
2207,0.002255454659461975
2208,0.0022201314568519592
2209,0.0021987035870552063
2210,0.0021709874272346497
2211,0.002063967287540436
2212,0.002087131142616272
2213,0.0020736828446388245
2214,0.001997843384742737
2215,0.0019458681344985962
2216,0.001886613667011261
2217,0.0018078237771987915
2218,0.0018140748143196106
2219,0.001845426857471466
2220,0.0018092170357704163
2221,0.0017598941922187805
2222,0.0017210394144058228
2223,0.0017094388604164124
2224,0.0016355589032173157
2225,0.0016336590051651
2226,0.001623407006263733
2227,0.0015704706311225891
2228,0.001545920968055725
2229,0.0015343576669692993
2230,0.0014792755246162415
2231,0.0014687925577163696
2232,0.0014616325497627258
2233,0.0014196783304214478
2234,0.001387372612953186
2235,0.0013558939099311829
2236,0.0013672485947608948
2237,0.0013034120202064514
2238,0.0012792423367500305
2239,0.0012283697724342346
2240,0.0012000352144241333
2241,0.0011785700917243958
2242,0.0012169033288955688
2243,0.0011574774980545044
2244,0.0011814385652542114
2245,0.0011431053280830383
2246,0.001155950129032135
2247,0.0010885745286941528
2248,0.0010706856846809387
2249,0.0010494142770767212
2250,0.0010600462555885315
2251,0.0010743290185928345
2252,0.0010460764169692993
2253,0.0010168105363845825
2254,0.0010129958391189575
2255,0.0010259822010993958
2256,0.000988401472568512
